"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","measure_type","value"
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Nelson Marlborough","Te Waipounamu","Percent",0.20992577822089287
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Northland","Northern","Numerator",0
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Northland","Northern","Denominator",6321
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Northland","Northern","Percent",0
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Northland","Northern","Numerator",89
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Northland","Northern","Denominator",10338
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Northland","Northern","Percent",0.00860901528342039
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Other","Other","Numerator",10
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Other","Other","Denominator",503
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Other","Other","Percent",0.019880715705765408
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Other","Other","Numerator",84
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Other","Other","Denominator",695
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Other","Other","Percent",0.12086330935251799
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","South Canterbury","Te Waipounamu","Numerator",8
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","South Canterbury","Te Waipounamu","Denominator",2564
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","South Canterbury","Te Waipounamu","Percent",0.0031201248049922
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","South Canterbury","Te Waipounamu","Numerator",336
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","South Canterbury","Te Waipounamu","Denominator",4972
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","South Canterbury","Te Waipounamu","Percent",0.06757843925985518
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Southern","Te Waipounamu","Numerator",441
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Southern","Te Waipounamu","Denominator",9027
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Southern","Te Waipounamu","Percent",0.04885343968095713
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Southern","Te Waipounamu","Numerator",3590
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Southern","Te Waipounamu","Denominator",22936
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Southern","Te Waipounamu","Percent",0.1565224973840251
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Tairāwhiti","Te Manawa Taki","Numerator",145
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Tairāwhiti","Te Manawa Taki","Denominator",2260
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Tairāwhiti","Te Manawa Taki","Percent",0.06415929203539823
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Tairāwhiti","Te Manawa Taki","Numerator",660
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Tairāwhiti","Te Manawa Taki","Denominator",5134
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Tairāwhiti","Te Manawa Taki","Percent",0.12855473315153876
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Taranaki","Te Manawa Taki","Numerator",80
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Taranaki","Te Manawa Taki","Denominator",3169
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Taranaki","Te Manawa Taki","Percent",0.025244556642473968
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Taranaki","Te Manawa Taki","Numerator",777
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Taranaki","Te Manawa Taki","Denominator",7965
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Taranaki","Te Manawa Taki","Percent",0.0975517890772128
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Waikato","Te Manawa Taki","Numerator",1653
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Waikato","Te Manawa Taki","Denominator",12770
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Waikato","Te Manawa Taki","Percent",0.12944400939702427
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Waikato","Te Manawa Taki","Numerator",7003
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Waikato","Te Manawa Taki","Denominator",25589
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Waikato","Te Manawa Taki","Percent",0.27367228105826724
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Wairarapa","Central","Numerator",141
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Wairarapa","Central","Denominator",1361
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Wairarapa","Central","Percent",0.10360029390154299
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Wairarapa","Central","Numerator",761
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Wairarapa","Central","Denominator",2886
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Wairarapa","Central","Percent",0.2636867636867637
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Waitematā","Northern","Numerator",1534
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Waitematā","Northern","Denominator",11217
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Waitematā","Northern","Percent",0.1367567085673531
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Waitematā","Northern","Numerator",7385
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Waitematā","Northern","Denominator",18877
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Waitematā","Northern","Percent",0.3912168247073158
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","West Coast","Te Waipounamu","Numerator",47
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","West Coast","Te Waipounamu","Denominator",1045
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","West Coast","Te Waipounamu","Percent",0.044976076555023926
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","West Coast","Te Waipounamu","Numerator",209
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","West Coast","Te Waipounamu","Denominator",1422
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","West Coast","Te Waipounamu","Percent",0.1469760900140647
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Whanganui","Central","Numerator",1
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Whanganui","Central","Denominator",2068
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Whanganui","Central","Percent",4.8355899419729207e-4
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Whanganui","Central","Numerator",441
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Whanganui","Central","Denominator",4932
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Whanganui","Central","Percent",0.08941605839416059
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Auckland","Northern","Numerator",5785
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Auckland","Northern","Denominator",25367
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Auckland","Northern","Percent",0.2280521937950881
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Auckland","Northern","Numerator",24482
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Auckland","Northern","Denominator",73474
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Auckland","Northern","Percent",0.33320630427089853
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Bay of Plenty","Te Manawa Taki","Numerator",846
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Bay of Plenty","Te Manawa Taki","Denominator",7674
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Bay of Plenty","Te Manawa Taki","Percent",0.11024237685691947
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Bay of Plenty","Te Manawa Taki","Numerator",3527
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Bay of Plenty","Te Manawa Taki","Denominator",17365
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Bay of Plenty","Te Manawa Taki","Percent",0.20310970342643248
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Canterbury","Te Waipounamu","Numerator",1084
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Canterbury","Te Waipounamu","Denominator",13921
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Canterbury","Te Waipounamu","Percent",0.07786796925508226
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Canterbury","Te Waipounamu","Numerator",7340
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Canterbury","Te Waipounamu","Denominator",36503
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Canterbury","Te Waipounamu","Percent",0.20107936333999946
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Capital & Coast","Central","Numerator",1481
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Capital & Coast","Central","Denominator",12320
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Capital & Coast","Central","Percent",0.12021103896103896
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Capital & Coast","Central","Numerator",8953
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Capital & Coast","Central","Denominator",33001
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Capital & Coast","Central","Percent",0.2712948092482046
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Counties Manukau","Northern","Numerator",3030
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Counties Manukau","Northern","Denominator",12667
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Counties Manukau","Northern","Percent",0.23920423146759295
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Counties Manukau","Northern","Numerator",10841
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Counties Manukau","Northern","Denominator",33557
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Counties Manukau","Northern","Percent",0.3230622522871532
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Hawke's Bay","Central","Numerator",256
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Hawke's Bay","Central","Denominator",4247
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Hawke's Bay","Central","Percent",0.06027784318342359
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Hawke's Bay","Central","Numerator",1950
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Hawke's Bay","Central","Denominator",10339
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Hawke's Bay","Central","Percent",0.1886062481864784
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Hutt Valley","Central","Numerator",386
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Hutt Valley","Central","Denominator",4296
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Hutt Valley","Central","Percent",0.08985102420856611
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Hutt Valley","Central","Numerator",1875
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Hutt Valley","Central","Denominator",10725
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Hutt Valley","Central","Percent",0.17482517482517482
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Lakes","Te Manawa Taki","Numerator",253
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Lakes","Te Manawa Taki","Denominator",3838
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Lakes","Te Manawa Taki","Percent",0.06591974986972382
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Lakes","Te Manawa Taki","Numerator",1246
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Lakes","Te Manawa Taki","Denominator",7951
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Lakes","Te Manawa Taki","Percent",0.15670984781788455
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","MidCentral","Central","Numerator",509
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","MidCentral","Central","Denominator",8826
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","MidCentral","Central","Percent",0.05767051892136869
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","MidCentral","Central","Numerator",3555
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","MidCentral","Central","Denominator",17193
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","MidCentral","Central","Percent",0.2067701971732682
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Nelson Marlborough","Te Waipounamu","Numerator",495
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Nelson Marlborough","Te Waipounamu","Denominator",4377
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Nelson Marlborough","Te Waipounamu","Percent",0.11309115832762166
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Nelson Marlborough","Te Waipounamu","Numerator",2702
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Nelson Marlborough","Te Waipounamu","Denominator",10062
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Nelson Marlborough","Te Waipounamu","Percent",0.2685350824885709
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Northland","Northern","Numerator",13
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Northland","Northern","Denominator",6852
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Northland","Northern","Percent",0.0018972562755399883
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Northland","Northern","Numerator",90
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Northland","Northern","Denominator",10813
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Northland","Northern","Percent",0.008323314528807916
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Other","Other","Numerator",37
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Other","Other","Denominator",500
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Other","Other","Percent",0.074
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Other","Other","Numerator",141
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Other","Other","Denominator",734
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","Other","Other","Percent",0.19209809264305178
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","South Canterbury","Te Waipounamu","Numerator",58
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","South Canterbury","Te Waipounamu","Denominator",2433
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","South Canterbury","Te Waipounamu","Percent",0.02383888203863543
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","South Canterbury","Te Waipounamu","Numerator",457
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","South Canterbury","Te Waipounamu","Denominator",4481
"6.4","Digital Health Follow Up","2021/22","Sep","2021-09","All","South Canterbury","Te Waipounamu","Percent",0.1019861638027226
"6.4","Digital Health FSA","2021/22","Sep","2021-09","All","Southern","Te Waipounamu","Numerator",845
